feature,importance
customer_city_divinopolis,0.0
customer_city_dobrada,0.0
customer_city_cotia,0.0
customer_city_cotriguacu,0.0
customer_city_crato,0.0
customer_city_cravolandia,0.0
customer_city_criciuma,0.0
customer_city_cristais,0.0
customer_city_cristalina,0.0
customer_city_congonhas,0.0
customer_city_crixas,0.0
customer_city_cruz,0.0
customer_city_cruz alta,0.0
customer_city_cruzeiro,0.0
customer_city_cruzilia,0.0
customer_city_cubatao,0.0
customer_city_cuiaba,0.0
customer_city_cuite,0.0
customer_city_concordia,0.0
customer_city_condado,0.0
customer_city_cristina,0.0
customer_city_caxambu,0.0
customer_city_caxambu do sul,0.0
customer_city_caxias,0.0
customer_city_caxias do sul,0.0
customer_city_cedro de sao joao,0.0
customer_city_cedro do abaete,0.0
customer_city_central de santa helena,0.0
customer_city_ceres,0.0
customer_city_cerqueira cesar,0.0
customer_city_conceicao do araguaia,0.0
customer_city_cesario lange,0.0
customer_city_ceu azul,0.0
customer_city_cezarina,0.0
customer_city_chapada do norte,0.0
customer_city_chapadao do sul,0.0
customer_city_casca,0.0
customer_city_cascavel,0.0
customer_city_casimiro de abreu,0.0
customer_city_castanhal,0.0
customer_city_castelo,0.0
customer_city_cerquilho,0.0
customer_city_conceicao do castelo,0.0
customer_city_conceicao do coite,0.0
customer_city_conceicao do formoso,0.0
customer_city_conceicao do jacuipe,0.0
customer_city_conceicao do mato dentro,0.0
customer_city_conchal,0.0
customer_city_charqueadas,0.0
customer_city_chavantes,0.0
customer_city_chaveslandia,0.0
customer_city_chopinzinho,0.0
customer_city_colinas,0.0
customer_city_cicero dantas,0.0
customer_city_cidade ocidental,0.0
customer_city_claudio,0.0
customer_city_clementina,0.0
customer_city_cocal do sul,0.0
customer_city_codo,0.0
customer_city_coelho neto,0.0
customer_city_colatina,0.0
customer_city_colider,0.0
customer_city_colina,0.0
customer_city_cianorte,0.0
customer_city_ataleia,0.0
customer_city_atibaia,0.0
customer_city_auriflama,0.0
customer_city_avanhandava,0.0
customer_city_avare,0.0
customer_city_avelino lopes,0.0
customer_city_bacabal,0.0
customer_city_baixo guandu,0.0
customer_city_balneario camboriu,0.0
customer_city_brumadinho,0.0
customer_city_araxa,0.0
customer_city_arceburgo,0.0
customer_city_arcos,0.0
customer_city_areado,0.0
customer_city_arealva,0.0
customer_city_areia branca,0.0
customer_city_areia branca dos assis,0.0
customer_city_arenapolis,0.0
customer_city_arinos,0.0
customer_city_ariquemes,0.0
customer_city_araucaria,0.0
customer_city_antonio prado,0.0
customer_city_antonio prado de minas,0.0
customer_city_aparecida,0.0
customer_city_balneario gaivota,0.0
customer_city_balneario pinhal,0.0
customer_city_balsas,0.0
customer_city_bambui,0.0
customer_city_bananal,0.0
customer_city_bandeirantes,0.0
customer_city_astolfo dutra,0.0
customer_city_barbacena,0.0
customer_city_barra bonita,0.0
customer_city_barra da estiva,0.0
customer_city_barra de santa rosa,0.0
customer_city_barra de sao joao,0.0
customer_city_barra de sao miguel,0.0
customer_city_barra do garcas,0.0
customer_city_barra do pirai,0.0
customer_city_arroio dos ratos,0.0
customer_city_assis chateaubriand,0.0
customer_city_barao de cocais,0.0
customer_city_venda nova do imigrante,0.0
customer_state_AC,0.0
customer_state_AL,0.0
customer_state_AM,0.0
customer_state_AP,0.0
customer_state_ES,0.0
customer_state_GO,0.0
customer_state_MA,0.0
customer_state_MG,0.0
customer_city_armacao dos buzios,0.0
customer_state_PA,0.0
customer_state_PB,0.0
customer_state_PI,0.0
customer_state_RO,0.0
customer_city_votuporanga,0.0
customer_city_wagner,0.0
customer_city_xangri-la,0.0
customer_city_xapuri,0.0
customer_city_xique-xique,0.0
customer_city_zacarias,0.0
customer_state_MT,0.0
customer_city_armazem,0.0
customer_city_arraial d'ajuda,0.0
customer_city_arraial do cabo,0.0
customer_city_apiaca,0.0
customer_city_apiai,0.0
customer_city_aracaju,0.0
customer_city_aracatuba,0.0
customer_city_aracitaba,0.0
customer_city_aracoiaba da serra,0.0
customer_city_aracruz,0.0
customer_city_viana,0.0
customer_city_arapiraca,0.0
customer_city_arapongas,0.0
customer_city_araras,0.0
customer_city_aratiba,0.0
customer_city_veranopolis,0.0
customer_city_vere,0.0
customer_city_verissimo,0.0
customer_city_vertentes,0.0
customer_city_vespasiano,0.0
customer_city_viamao,0.0
customer_city_araguaina,0.0
customer_city_brasilandia,0.0
customer_city_brasileia,0.0
customer_city_brasilia de minas,0.0
customer_city_brauna,0.0
customer_city_brazabrantes,0.0
customer_city_brejo dos santos,0.0
customer_city_brotas,0.0
customer_city_boa viagem,0.0
customer_city_boa vista,0.0
customer_city_antonio pereira,0.0
customer_city_bofete,0.0
customer_city_boituva,0.0
customer_city_bom jardim,0.0
customer_city_bom jardim de minas,0.0
customer_city_bom jesus,0.0
customer_city_bom jesus da penha,0.0
customer_city_bom jesus das selvas,0.0
customer_city_bom jesus do itabapoana,0.0
customer_city_bom jesus do norte,0.0
customer_city_bom jesus do sul,0.0
customer_city_bocaiuva,0.0
customer_city_brusque,0.0
customer_city_buenos aires,0.0
customer_city_buri,0.0
customer_city_buritama,0.0
customer_city_cabo de santo agostinho,0.0
customer_city_cabo frio,0.0
customer_city_cabralia paulista,0.0
customer_city_cabrobo,0.0
customer_city_cacador,0.0
customer_city_braganca paulista,0.0
customer_city_caceres,0.0
customer_city_cachoeira do brumado,0.0
customer_city_cachoeira do sul,0.0
customer_city_cachoeira paulista,0.0
customer_city_bonito,0.0
customer_city_bonito de minas,0.0
customer_city_borda da mata,0.0
customer_city_botucatu,0.0
customer_city_botuvera,0.0
customer_city_braganca,0.0
customer_city_cacapava,0.0
customer_city_barreiros,0.0
customer_city_barretos,0.0
customer_city_barrinha,0.0
customer_city_barro,0.0
customer_city_barueri,0.0
customer_city_bastos,0.0
customer_city_bataguassu,0.0
customer_city_batatais,0.0
customer_city_baturite,0.0
customer_city_bombinhas,0.0
customer_city_ampere,0.0
customer_city_ananindeua,0.0
customer_city_anapolis,0.0
customer_city_andorinha,0.0
customer_city_andradas,0.0
customer_city_andradina,0.0
customer_city_angical do piaui,0.0
customer_city_anhandui,0.0
customer_city_anicuns,0.0
customer_city_antonina,0.0
customer_city_bauru,0.0
customer_city_bonfim paulista,0.0
customer_city_bayeux,0.0
customer_city_bebedouro,0.0
customer_city_belem,0.0
customer_city_belford roxo,0.0
customer_city_belo horizonte,0.0
customer_city_belo jardim,0.0
customer_city_benedito novo,0.0
customer_city_bento goncalves,0.0
customer_city_bertioga,0.0
customer_city_barreirinhas,0.0
customer_city_bezerros,0.0
customer_city_biguacu,0.0
customer_city_bilac,0.0
customer_city_birigui,0.0
customer_city_blumenau,0.0
customer_city_boa esperanca,0.0
customer_city_barra do tarrachil,0.0
customer_city_barra longa,0.0
customer_city_barra velha,0.0
customer_city_barreiras,0.0
customer_city_betim,0.0
customer_city_itapetinga,0.0
customer_city_itapetininga,0.0
customer_city_itapeva,0.0
customer_city_itapevi,0.0
customer_city_itapira,0.0
customer_city_itapiuna,0.0
customer_city_itapolis,0.0
customer_city_itaberai,0.0
customer_city_itabira,0.0
customer_city_divinolandia,0.0
customer_city_itabuna,0.0
customer_city_itagimirim,0.0
customer_city_itaguacu,0.0
customer_city_itaguai,0.0
customer_city_itai,0.0
customer_city_itaipava,0.0
customer_city_itajai,0.0
customer_city_itajuba,0.0
customer_city_itajuipe,0.0
customer_city_itamarandiba,0.0
customer_city_itabirito,0.0
customer_city_jacutinga,0.0
customer_city_itapora,0.0
customer_city_itapui,0.0
customer_city_itapura,0.0
customer_city_itapuranga,0.0
customer_city_itarana,0.0
customer_city_itarantim,0.0
customer_city_itatiaia,0.0
customer_city_itauna,0.0
customer_city_itaperuna,0.0
customer_city_itiuba,0.0
customer_city_itobi,0.0
customer_city_itu,0.0
customer_city_itubera,0.0
customer_city_itamonte,0.0
customer_city_itanhandu,0.0
customer_city_itapaje,0.0
customer_city_itapecerica,0.0
customer_city_itapejara d'oeste,0.0
customer_city_itapema,0.0
customer_city_itinga,0.0
customer_city_imbe de minas,0.0
customer_city_imbituva,0.0
customer_city_imbuia,0.0
customer_city_imperatriz,0.0
customer_city_indiara,0.0
customer_city_inhapi,0.0
customer_city_inhumas,0.0
customer_city_ipameri,0.0
customer_city_alta floresta,0.0
customer_city_itambaraca,0.0
customer_city_altaneira,0.0
customer_city_alto alegre do iguacu,0.0
customer_city_alto boa vista,0.0
customer_city_alto do rodrigues,0.0
customer_city_alto horizonte,0.0
customer_city_alto paraiso de goias,0.0
customer_city_alto rio doce,0.0
customer_city_alvarenga,0.0
customer_city_alvares florence,0.0
customer_city_alvinopolis,0.0
customer_city_altamira,0.0
customer_city_itambe,0.0
customer_city_ipanema,0.0
customer_city_ipatinga,0.0
customer_city_ipaussu,0.0
customer_city_ipecaeta,0.0
customer_city_ipero,0.0
customer_city_ipiau,0.0
customer_city_ipojuca,0.0
customer_city_ipora,0.0
customer_city_imbe,0.0
customer_city_ipua,0.0
customer_city_iracemapolis,0.0
customer_city_irape,0.0
customer_city_irapua,0.0
customer_city_irece,0.0
customer_city_irineopolis,0.0
customer_city_itaberaba,0.0
customer_city_ilha solteira,0.0
customer_city_ilheus,0.0
customer_city_imaculada,0.0
customer_city_ipu,0.0
customer_city_lagoa vermelha,0.0
customer_city_laguna,0.0
customer_city_lajeado,0.0
customer_city_laranjal paulista,0.0
customer_city_laranjeiras do sul,0.0
customer_city_laurentino,0.0
customer_city_lauro de freitas,0.0
customer_city_lavras,0.0
customer_city_lavras do sul,0.0
customer_city_jacinto,0.0
customer_city_juazeiro do norte,0.0
customer_city_jucurutu,0.0
customer_city_juina,0.0
customer_city_juiz de fora,0.0
customer_city_julio de castilhos,0.0
customer_city_julio mesquita,0.0
customer_city_jupi,0.0
customer_city_juquia,0.0
customer_city_juquitiba,0.0
customer_city_juruaia,0.0
customer_city_leme,0.0
customer_city_macieira,0.0
customer_city_mae do rio,0.0
customer_city_mafra,0.0
customer_city_lencois paulista,0.0
customer_city_leopoldina,0.0
customer_city_lima duarte,0.0
customer_city_limeira,0.0
customer_city_limoeiro,0.0
customer_city_lindoia,0.0
customer_city_lagoa santa,0.0
customer_city_lins,0.0
customer_city_loanda,0.0
customer_city_lontras,0.0
customer_city_louveira,0.0
customer_city_lucas do rio verde,0.0
customer_city_lucelia,0.0
customer_city_lucianopolis,0.0
customer_city_lago da pedra,0.0
customer_city_lagoa dos gatos,0.0
customer_city_lagoa nova,0.0
customer_city_linhares,0.0
customer_city_jandaia do sul,0.0
customer_city_januaria,0.0
customer_city_japeri,0.0
customer_city_jaragua,0.0
customer_city_jari,0.0
customer_city_jarinu,0.0
customer_city_jaru,0.0
customer_city_jatai,0.0
customer_city_ituiutaba,0.0
customer_city_juruena,0.0
customer_city_ituporanga,0.0
customer_city_ituverava,0.0
customer_city_ivaipora,0.0
customer_city_ivinhema,0.0
customer_city_ivora,0.0
customer_city_jaboatao dos guararapes,0.0
customer_city_jabora,0.0
customer_city_jacare,0.0
customer_city_jacarei,0.0
customer_city_jacarezinho,0.0
customer_city_itumbiara,0.0
customer_city_juscimeira,0.0
customer_city_juti,0.0
customer_city_ladainha,0.0
customer_city_jau,0.0
customer_city_jequie,0.0
customer_city_jequitinhonha,0.0
customer_city_jijoca de jericoacoara,0.0
customer_city_joacaba,0.0
customer_city_joanopolis,0.0
customer_city_joao lisboa,0.0
customer_city_jales,0.0
customer_city_joao neiva,0.0
customer_city_joao pinheiro,0.0
customer_city_joinville,0.0
customer_city_jose bonifacio,0.0
customer_city_jose de freitas,0.0
customer_city_jaguaquara,0.0
customer_city_jaguarao,0.0
customer_city_jaguariaiva,0.0
customer_city_jaguariuna,0.0
customer_city_jaguaruana,0.0
customer_city_joao monlevade,0.0
customer_city_fervedouro,0.0
customer_city_flores da cunha,0.0
customer_city_flores de goias,0.0
customer_city_floresta,0.0
customer_city_florianopolis,0.0
customer_city_formiga,0.0
customer_city_formosa,0.0
customer_city_espigao do oeste,0.0
customer_city_espirito santo do pinhal,0.0
customer_city_alvorada,0.0
customer_city_espumoso,0.0
customer_city_estancia,0.0
customer_city_estancia velha,0.0
customer_city_esteio,0.0
customer_city_estiva gerbi,0.0
customer_city_estrela,0.0
customer_city_estrela d oeste,0.0
customer_city_estrela do indaia,0.0
customer_city_euclides da cunha,0.0
customer_city_eunapolis,0.0
customer_city_esplanada,0.0
customer_city_fraiburgo,0.0
customer_city_franca,0.0
customer_city_francisco badaro,0.0
customer_city_francisco beltrao,0.0
customer_city_francisco morato,0.0
customer_city_francisco sa,0.0
customer_city_franco da rocha,0.0
customer_city_frei gaspar,0.0
customer_city_frei lagonegro,0.0
customer_city_ferraz de vasconcelos,0.0
customer_city_frutal,0.0
customer_city_fundao,0.0
customer_city_faxinal,0.0
customer_city_faxinal dos guedes,0.0
customer_city_fazenda rio grande,0.0
customer_city_feira de santana,0.0
customer_city_feira nova,0.0
customer_city_feliz,0.0
customer_city_fernando prestes,0.0
customer_city_fernandopolis,0.0
customer_city_fronteira,0.0
customer_city_dom vicoso,0.0
customer_city_dores de guanhaes,0.0
customer_city_dormentes,0.0
customer_city_dourado,0.0
customer_city_dourados,0.0
customer_city_duartina,0.0
customer_city_durande,0.0
customer_city_ecoporanga,0.0
customer_city_eldorado do sul,0.0
customer_city_extrema,0.0
customer_city_curitibanos,0.0
customer_city_currais novos,0.0
customer_city_cururupu,0.0
customer_city_curvelandia,0.0
customer_city_curvelo,0.0
customer_city_delfinopolis,0.0
customer_city_descalvado,0.0
customer_city_diadema,0.0
customer_city_dianopolis,0.0
customer_city_diorama,0.0
customer_city_curitiba,0.0
customer_city_farroupilha,0.0
customer_city_fatima,0.0
customer_city_elisiario,0.0
customer_city_embauba,0.0
customer_city_embu das artes,0.0
customer_city_embu-guacu,0.0
customer_city_encantado,0.0
customer_city_encruzilhada do sul,0.0
customer_city_engenheiro coelho,0.0
customer_city_entre rios de minas,0.0
customer_city_dom pedrito,0.0
customer_city_erechim,0.0
customer_city_erico cardoso,0.0
customer_city_esmeralda,0.0
customer_city_espera feliz,0.0
customer_city_espigao,0.0
customer_city_espigao alto do iguacu,0.0
customer_city_dois corregos,0.0
customer_city_dois irmaos,0.0
customer_city_dois vizinhos,0.0
customer_city_dom eliseu,0.0
customer_city_entre-ijuis,0.0
customer_city_gurupi,0.0
customer_city_heliopolis,0.0
customer_city_herval d'oeste,0.0
customer_city_hidrolina,0.0
customer_city_holambra,0.0
customer_city_horizonte,0.0
customer_city_hortolandia,0.0
customer_city_hulha negra,0.0
customer_city_iati,0.0
customer_city_foz do iguacu,0.0
customer_city_ibateguara,0.0
customer_city_ibia,0.0
customer_city_ibicarai,0.0
customer_city_guamiranga,0.0
customer_city_guanambi,0.0
customer_city_guapimirim,0.0
customer_city_guapore,0.0
customer_city_guaracai,0.0
customer_city_guaramirim,0.0
customer_city_guaranesia,0.0
customer_city_ibaiti,0.0
customer_city_amargosa,0.0
customer_city_americana,0.0
customer_city_amparo,0.0
customer_city_ibiracu,0.0
customer_city_ibirite,0.0
customer_city_ibitinga,0.0
customer_city_ibiuna,0.0
customer_city_ibotirama,0.0
customer_city_icara,0.0
customer_city_guimarania,0.0
customer_city_icem,0.0
customer_city_iconha,0.0
customer_city_ielmo marinho,0.0
customer_city_igarata,0.0
customer_city_igrejinha,0.0
customer_city_iguaba grande,0.0
customer_city_iguatu,0.0
customer_city_ijui,0.0
customer_city_guarulhos,0.0
customer_city_guaxupe,0.0
customer_city_icarai de minas,0.0
customer_city_guaira,0.0
customer_city_gabriel monteiro,0.0
customer_city_galinhos,0.0
customer_city_gameleiras,0.0
customer_city_garanhuns,0.0
customer_city_garca,0.0
customer_city_garibaldi,0.0
customer_city_garopaba,0.0
customer_city_garrafao do norte,0.0
customer_city_guarani,0.0
customer_city_gastao vidigal,0.0
customer_city_general salgado,0.0
customer_city_getulina,0.0
customer_city_getulio vargas,0.0
customer_city_girua,0.0
customer_city_goianesia,0.0
customer_city_goiania,0.0
customer_city_formoso,0.0
customer_city_forquilhinha,0.0
customer_city_fortaleza,0.0
customer_city_gaspar,0.0
customer_city_guarapari,0.0
customer_city_guarapua,0.0
customer_city_guarapuava,0.0
customer_city_guaraquecaba,0.0
customer_city_guararapes,0.0
customer_city_guararema,0.0
customer_city_guaratingueta,0.0
customer_city_guaruja,0.0
customer_city_goianorte,0.0
customer_city_goiatuba,0.0
customer_city_guaiba,0.0
customer_city_goitacazes,0.0
customer_city_goncalves dias,0.0
customer_city_governador celso ramos,0.0
customer_city_governador eugenio barros,0.0
customer_city_governador valadares,0.0
customer_city_grajau,0.0
customer_city_gramado,0.0
customer_city_granja,0.0
customer_city_guabiruba,0.0
customer_city_guacui,0.0
customer_city_goioere,0.0
